NUMERO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_RECIBIDA;COD_PROVEEDOR_ELEGIDO;FECHA_CREACION;FECHA_MAXIMA_PROPUESTAS;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;CALIFICACION_ENTREGA;HA_SIDO_ELEGIDA;HA_SIDO_SATISFECHA;
1845535;15;22;13;0;'vomu47@yahoo.com';TO_DATE('2013-09-05','YYYY-MM-DD');TO_TIMESTAMP('2013-09-11 13:43:24','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
3005048;69;8;3;6;'weqo42@gmail.com';TO_DATE('2014-03-18','YYYY-MM-DD');TO_TIMESTAMP('2014-03-18 22:38:26','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-02','YYYY-MM-DD');TO_DATE('2014-04-07','YYYY-MM-DD');0;'Si';'Si';
8261835;4;29;15;0;NULL;TO_DATE('2013-12-15','YYYY-MM-DD');TO_TIMESTAMP('2013-12-17 09:47:58','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3327143;59;18;10;0;NULL;TO_DATE('2014-02-04','YYYY-MM-DD');TO_TIMESTAMP('2014-02-11 06:44:12','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6667322;68;8;20;20;'qaco88@gmail.com';TO_DATE('2013-11-29','YYYY-MM-DD');TO_TIMESTAMP('2013-12-08 17:13:08','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-16','YYYY-MM-DD');TO_DATE('2013-12-18','YYYY-MM-DD');3;'Si';'Si';
2758186;2;26;18;18;'fo67@yahoo.com';TO_DATE('2013-07-30','YYYY-MM-DD');TO_TIMESTAMP('2013-08-07 05:57:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');4;'Si';'Si';
9125356;67;4;18;0;'xuze3@yahoo.com';TO_DATE('2013-07-06','YYYY-MM-DD');TO_TIMESTAMP('2013-07-12 01:58:42','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
8512585;46;14;11;0;NULL;TO_DATE('2013-08-05','YYYY-MM-DD');TO_TIMESTAMP('2013-08-15 02:17:39','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
461773;19;15;19;31;'ti55@uniandes.edu.co';TO_DATE('2013-11-17','YYYY-MM-DD');TO_TIMESTAMP('2013-11-25 20:32:46','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-08','YYYY-MM-DD');TO_DATE('2013-12-12','YYYY-MM-DD');1;'Si';'Si';
7608791;38;22;10;0;'du32@hotmail.com';TO_DATE('2014-02-23','YYYY-MM-DD');TO_TIMESTAMP('2014-03-04 23:58:36','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
3163976;6;25;20;0;'juzo69@yahoo.com';TO_DATE('2013-05-19','YYYY-MM-DD');TO_TIMESTAMP('2013-05-20 04:25:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-04','YYYY-MM-DD');NULL;NULL;'Si';'No';
9993280;53;21;15;0;NULL;TO_DATE('2013-08-03','YYYY-MM-DD');TO_TIMESTAMP('2013-08-09 12:46:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1719638;51;23;10;0;'li12@yahoo.com';TO_DATE('2013-07-23','YYYY-MM-DD');TO_TIMESTAMP('2013-07-30 20:51:11','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-07','YYYY-MM-DD');NULL;NULL;'Si';'No';
662776;27;26;14;0;NULL;TO_DATE('2013-08-24','YYYY-MM-DD');TO_TIMESTAMP('2013-09-02 08:36:14','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6844132;9;23;7;0;NULL;TO_DATE('2013-10-07','YYYY-MM-DD');TO_TIMESTAMP('2013-10-15 02:04:31','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2688384;54;16;9;0;NULL;TO_DATE('2013-10-11','YYYY-MM-DD');TO_TIMESTAMP('2013-10-15 10:13:08','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5620980;58;25;5;0;'leju18@hotmail.com';TO_DATE('2013-09-24','YYYY-MM-DD');TO_TIMESTAMP('2013-10-03 07:01:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
8060898;62;12;4;0;NULL;TO_DATE('2013-08-23','YYYY-MM-DD');TO_TIMESTAMP('2013-08-30 11:39:58','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
418896;66;20;1;1;'to8@yahoo.com';TO_DATE('2013-04-29','YYYY-MM-DD');TO_TIMESTAMP('2013-05-09 09:42:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-22','YYYY-MM-DD');TO_DATE('2013-05-25','YYYY-MM-DD');2;'Si';'Si';
9709986;36;16;7;0;'fo67@yahoo.com';TO_DATE('2013-04-23','YYYY-MM-DD');TO_TIMESTAMP('2013-05-02 14:37:29','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-10','YYYY-MM-DD');NULL;NULL;'Si';'No';
4235815;68;8;16;30;'peqe75@gmail.com';TO_DATE('2013-12-04','YYYY-MM-DD');TO_TIMESTAMP('2013-12-07 00:36:49','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-21','YYYY-MM-DD');TO_DATE('2013-12-23','YYYY-MM-DD');3;'Si';'Si';
6671531;64;12;3;0;NULL;TO_DATE('2013-04-20','YYYY-MM-DD');TO_TIMESTAMP('2013-04-21 22:16:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2294736;71;2;8;8;'lo35@uniandes.edu.co';TO_DATE('2013-11-17','YYYY-MM-DD');TO_TIMESTAMP('2013-11-18 07:37:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');5;'Si';'Si';
6802983;52;13;9;9;'ya84@uniandes.edu.co';TO_DATE('2013-10-14','YYYY-MM-DD');TO_TIMESTAMP('2013-10-14 21:46:20','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-26','YYYY-MM-DD');TO_DATE('2013-10-26','YYYY-MM-DD');5;'Si';'Si';
6740296;67;9;4;0;NULL;TO_DATE('2013-09-17','YYYY-MM-DD');TO_TIMESTAMP('2013-09-23 22:53:19','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5957391;60;18;10;13;'qe95@uniandes.edu.co';TO_DATE('2013-06-14','YYYY-MM-DD');TO_TIMESTAMP('2013-06-17 06:04:30','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-30','YYYY-MM-DD');TO_DATE('2013-07-05','YYYY-MM-DD');0;'Si';'Si';
7362587;60;23;2;2;'bi18@yahoo.com';TO_DATE('2014-03-21','YYYY-MM-DD');TO_TIMESTAMP('2014-03-24 01:05:27','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-06','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');5;'Si';'Si';
3552176;56;15;18;0;'leju18@hotmail.com';TO_DATE('2013-09-06','YYYY-MM-DD');TO_TIMESTAMP('2013-09-11 03:08:09','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
1927216;18;25;10;0;NULL;TO_DATE('2013-08-27','YYYY-MM-DD');TO_TIMESTAMP('2013-09-01 22:19:18','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9623242;52;30;17;17;'re16@uniandes.edu.co';TO_DATE('2013-08-27','YYYY-MM-DD');TO_TIMESTAMP('2013-09-07 13:21:01','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-18','YYYY-MM-DD');TO_DATE('2013-09-16','YYYY-MM-DD');5;'Si';'Si';
9909728;72;9;5;0;NULL;TO_DATE('2013-08-16','YYYY-MM-DD');TO_TIMESTAMP('2013-08-23 07:44:51','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4175882;10;16;12;0;NULL;TO_DATE('2013-11-11','YYYY-MM-DD');TO_TIMESTAMP('2013-11-14 06:30:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8596573;49;24;18;0;'vomu47@yahoo.com';TO_DATE('2014-01-06','YYYY-MM-DD');TO_TIMESTAMP('2014-01-10 13:31:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-24','YYYY-MM-DD');NULL;NULL;'Si';'No';
5298639;27;19;11;0;NULL;TO_DATE('2013-08-05','YYYY-MM-DD');TO_TIMESTAMP('2013-08-07 02:49:54','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1769766;64;21;20;0;NULL;TO_DATE('2013-04-18','YYYY-MM-DD');TO_TIMESTAMP('2013-04-28 09:48:51','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3648065;3;17;20;0;'lu70@gmail.com';TO_DATE('2014-03-13','YYYY-MM-DD');TO_TIMESTAMP('2014-03-17 02:36:08','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-24','YYYY-MM-DD');NULL;NULL;'Si';'No';
961301;59;12;14;0;NULL;TO_DATE('2013-06-09','YYYY-MM-DD');TO_TIMESTAMP('2013-06-11 11:11:51','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4633511;21;24;17;17;'ru61@uniandes.edu.co';TO_DATE('2013-11-20','YYYY-MM-DD');TO_TIMESTAMP('2013-11-23 09:10:48','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-03','YYYY-MM-DD');5;'Si';'Si';
6509498;56;19;5;0;NULL;TO_DATE('2014-03-05','YYYY-MM-DD');TO_TIMESTAMP('2014-03-06 10:34:28','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6402342;70;5;18;18;'kido42@uniandes.edu.co';TO_DATE('2013-06-16','YYYY-MM-DD');TO_TIMESTAMP('2013-06-16 20:09:51','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-26','YYYY-MM-DD');TO_DATE('2013-06-24','YYYY-MM-DD');5;'Si';'Si';
1055356;16;21;11;0;NULL;TO_DATE('2013-10-14','YYYY-MM-DD');TO_TIMESTAMP('2013-10-20 15:33:43','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7684563;28;30;2;0;'soxo3@gmail.com';TO_DATE('2014-03-03','YYYY-MM-DD');TO_TIMESTAMP('2014-03-10 05:01:02','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-19','YYYY-MM-DD');NULL;NULL;'Si';'No';
2628982;71;6;11;0;NULL;TO_DATE('2013-05-20','YYYY-MM-DD');TO_TIMESTAMP('2013-05-24 08:42:22','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9264000;37;29;12;0;NULL;TO_DATE('2014-01-02','YYYY-MM-DD');TO_TIMESTAMP('2014-01-05 08:48:46','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1150790;59;26;5;0;'rofi34@gmail.com';TO_DATE('2014-02-01','YYYY-MM-DD');TO_TIMESTAMP('2014-02-10 23:53:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
8308633;70;7;18;0;NULL;TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-10-26 14:41:38','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3453633;47;15;2;0;NULL;TO_DATE('2013-05-28','YYYY-MM-DD');TO_TIMESTAMP('2013-06-05 17:11:02','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
386682;18;12;12;0;NULL;TO_DATE('2013-05-08','YYYY-MM-DD');TO_TIMESTAMP('2013-05-17 21:55:07','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2644943;25;22;16;0;NULL;TO_DATE('2014-03-23','YYYY-MM-DD');TO_TIMESTAMP('2014-03-30 11:01:02','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9769965;62;27;17;0;NULL;TO_DATE('2013-06-03','YYYY-MM-DD');TO_TIMESTAMP('2013-06-09 15:07:03','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
44147;54;17;5;8;'lodi27@hotmail.com';TO_DATE('2013-09-02','YYYY-MM-DD');TO_TIMESTAMP('2013-09-12 04:17:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-27','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');5;'Si';'Si';
5203099;68;10;9;0;NULL;TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-10-26 22:46:06','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5902169;68;3;7;0;'pixu63@uniandes.edu.co';TO_DATE('2013-05-16','YYYY-MM-DD');TO_TIMESTAMP('2013-05-20 23:17:14','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
3291560;60;12;3;0;NULL;TO_DATE('2013-05-14','YYYY-MM-DD');TO_TIMESTAMP('2013-05-22 15:11:09','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3472696;6;29;15;0;'juzo69@yahoo.com';TO_DATE('2013-10-07','YYYY-MM-DD');TO_TIMESTAMP('2013-10-07 19:43:07','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-16','YYYY-MM-DD');NULL;NULL;'Si';'No';
4579595;8;25;3;0;NULL;TO_DATE('2014-04-14','YYYY-MM-DD');TO_TIMESTAMP('2014-04-18 05:34:06','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3584635;47;14;1;1;'ti55@uniandes.edu.co';TO_DATE('2013-11-11','YYYY-MM-DD');TO_TIMESTAMP('2013-11-14 06:48:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-26','YYYY-MM-DD');TO_DATE('2013-11-27','YYYY-MM-DD');4;'Si';'Si';
1918936;55;19;7;0;'ne45@yahoo.com';TO_DATE('2013-08-20','YYYY-MM-DD');TO_TIMESTAMP('2013-08-28 11:41:14','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;NULL;'Si';'No';
5597783;15;19;1;0;NULL;TO_DATE('2013-08-23','YYYY-MM-DD');TO_TIMESTAMP('2013-08-31 21:44:19','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8388133;41;23;15;0;NULL;TO_DATE('2014-01-24','YYYY-MM-DD');TO_TIMESTAMP('2014-01-26 04:04:32','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7452559;71;8;2;2;'peqe75@gmail.com';TO_DATE('2013-12-29','YYYY-MM-DD');TO_TIMESTAMP('2014-01-06 04:17:39','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-21','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');5;'Si';'Si';
2299638;34;29;6;0;NULL;TO_DATE('2014-04-09','YYYY-MM-DD');TO_TIMESTAMP('2014-04-11 06:20:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7257802;62;20;1;0;'bi18@yahoo.com';TO_DATE('2014-02-05','YYYY-MM-DD');TO_TIMESTAMP('2014-02-14 18:13:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-21','YYYY-MM-DD');NULL;NULL;'Si';'No';
3632035;52;22;10;10;'nobe91@yahoo.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_TIMESTAMP('2013-06-10 22:34:28','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-17','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');5;'Si';'Si';
5035658;70;2;16;16;'bu86@yahoo.com';TO_DATE('2013-11-28','YYYY-MM-DD');TO_TIMESTAMP('2013-12-04 09:02:04','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-18','YYYY-MM-DD');TO_DATE('2013-12-23','YYYY-MM-DD');0;'Si';'Si';
906088;70;8;8;0;NULL;TO_DATE('2013-12-12','YYYY-MM-DD');TO_TIMESTAMP('2013-12-14 06:17:19','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2531228;47;20;5;0;NULL;TO_DATE('2014-02-19','YYYY-MM-DD');TO_TIMESTAMP('2014-02-28 04:25:52','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
336242;4;20;20;0;NULL;TO_DATE('2013-07-27','YYYY-MM-DD');TO_TIMESTAMP('2013-07-29 02:06:56','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6352664;13;19;5;0;'yi85@uniandes.edu.co';TO_DATE('2013-11-12','YYYY-MM-DD');TO_TIMESTAMP('2013-11-22 23:42:01','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-30','YYYY-MM-DD');NULL;NULL;'Si';'No';
3942223;69;6;19;0;'lo35@uniandes.edu.co';TO_DATE('2013-09-08','YYYY-MM-DD');TO_TIMESTAMP('2013-09-10 03:13:04','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-22','YYYY-MM-DD');NULL;NULL;'Si';'No';
2594728;67;8;14;0;NULL;TO_DATE('2013-12-03','YYYY-MM-DD');TO_TIMESTAMP('2013-12-03 23:29:28','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6648479;51;17;18;0;NULL;TO_DATE('2013-05-21','YYYY-MM-DD');TO_TIMESTAMP('2013-05-26 07:47:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7927224;70;7;13;0;'peqe75@gmail.com';TO_DATE('2013-05-06','YYYY-MM-DD');TO_TIMESTAMP('2013-05-08 10:55:30','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
9425002;61;12;9;0;NULL;TO_DATE('2014-04-11','YYYY-MM-DD');TO_TIMESTAMP('2014-04-22 07:55:31','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4314242;63;30;11;0;NULL;TO_DATE('2013-12-25','YYYY-MM-DD');TO_TIMESTAMP('2013-12-26 09:34:48','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4386839;54;11;16;0;NULL;TO_DATE('2013-12-17','YYYY-MM-DD');TO_TIMESTAMP('2013-12-28 11:58:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4367148;67;5;4;4;'bu86@yahoo.com';TO_DATE('2014-03-18','YYYY-MM-DD');TO_TIMESTAMP('2014-03-19 04:26:33','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-29','YYYY-MM-DD');TO_DATE('2014-03-24','YYYY-MM-DD');5;'Si';'Si';
405349;16;15;8;0;'le97@uniandes.edu.co';TO_DATE('2013-11-14','YYYY-MM-DD');TO_TIMESTAMP('2013-11-20 02:28:48','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
8440521;58;19;10;0;'leju18@hotmail.com';TO_DATE('2013-09-13','YYYY-MM-DD');TO_TIMESTAMP('2013-09-16 20:39:30','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
4305194;28;14;20;20;'le97@uniandes.edu.co';TO_DATE('2014-03-25','YYYY-MM-DD');TO_TIMESTAMP('2014-04-02 07:46:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-12','YYYY-MM-DD');TO_DATE('2014-04-13','YYYY-MM-DD');4;'Si';'Si';
909334;10;29;3;6;'xa62@uniandes.edu.co';TO_DATE('2013-07-30','YYYY-MM-DD');TO_TIMESTAMP('2013-08-05 08:47:28','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-13','YYYY-MM-DD');4;'Si';'Si';
5323432;51;11;7;11;'nobe91@yahoo.com';TO_DATE('2014-01-03','YYYY-MM-DD');TO_TIMESTAMP('2014-01-11 10:12:11','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-26','YYYY-MM-DD');TO_DATE('2014-01-29','YYYY-MM-DD');2;'Si';'Si';
2006728;68;2;17;0;NULL;TO_DATE('2014-02-17','YYYY-MM-DD');TO_TIMESTAMP('2014-02-20 02:40:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4650211;4;24;5;0;'joca23@hotmail.com';TO_DATE('2013-11-21','YYYY-MM-DD');TO_TIMESTAMP('2013-11-30 01:10:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-14','YYYY-MM-DD');NULL;NULL;'Si';'No';
4753509;55;24;12;0;NULL;TO_DATE('2014-03-03','YYYY-MM-DD');TO_TIMESTAMP('2014-03-13 12:35:02','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9738523;52;11;19;19;'mo36@gmail.com';TO_DATE('2014-02-15','YYYY-MM-DD');TO_TIMESTAMP('2014-02-18 10:04:17','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-04','YYYY-MM-DD');TO_DATE('2014-02-27','YYYY-MM-DD');5;'Si';'Si';
6175740;71;8;4;0;'bu86@yahoo.com';TO_DATE('2013-10-31','YYYY-MM-DD');TO_TIMESTAMP('2013-11-01 09:43:00','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-09','YYYY-MM-DD');NULL;NULL;'Si';'No';
2535878;72;7;18;0;NULL;TO_DATE('2013-10-28','YYYY-MM-DD');TO_TIMESTAMP('2013-11-04 05:31:03','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
102465;68;10;3;0;NULL;TO_DATE('2014-04-12','YYYY-MM-DD');TO_TIMESTAMP('2014-04-17 14:12:36','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3020331;71;6;19;0;NULL;TO_DATE('2013-07-16','YYYY-MM-DD');TO_TIMESTAMP('2013-07-18 20:37:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9548214;12;12;14;0;'ti55@uniandes.edu.co';TO_DATE('2013-09-24','YYYY-MM-DD');TO_TIMESTAMP('2013-09-29 06:57:19','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-08','YYYY-MM-DD');NULL;NULL;'Si';'No';
8243298;64;11;8;8;'to8@yahoo.com';TO_DATE('2013-05-17','YYYY-MM-DD');TO_TIMESTAMP('2013-05-23 17:38:02','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-02','YYYY-MM-DD');TO_DATE('2013-06-06','YYYY-MM-DD');1;'Si';'Si';
7433254;11;15;1;0;'lu70@gmail.com';TO_DATE('2013-11-09','YYYY-MM-DD');TO_TIMESTAMP('2013-11-11 01:31:30','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-19','YYYY-MM-DD');NULL;NULL;'Si';'No';
791391;27;19;10;10;'yi85@uniandes.edu.co';TO_DATE('2013-07-05','YYYY-MM-DD');TO_TIMESTAMP('2013-07-15 00:14:31','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');1;'Si';'Si';
6199300;65;19;15;0;'mo36@gmail.com';TO_DATE('2013-04-17','YYYY-MM-DD');TO_TIMESTAMP('2013-04-26 05:48:22','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-04','YYYY-MM-DD');NULL;NULL;'Si';'No';
2257316;69;2;10;0;'peqe75@gmail.com';TO_DATE('2013-11-21','YYYY-MM-DD');TO_TIMESTAMP('2013-11-29 19:02:09','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
603571;6;12;9;0;'jaqe80@uniandes.edu.co';TO_DATE('2013-07-10','YYYY-MM-DD');TO_TIMESTAMP('2013-07-18 12:59:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
7354179;25;18;3;0;NULL;TO_DATE('2014-01-05','YYYY-MM-DD');TO_TIMESTAMP('2014-01-14 04:20:14','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
570640;65;26;1;0;NULL;TO_DATE('2013-08-26','YYYY-MM-DD');TO_TIMESTAMP('2013-09-05 09:27:25','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9599834;11;17;6;0;NULL;TO_DATE('2013-06-01','YYYY-MM-DD');TO_TIMESTAMP('2013-06-03 23:36:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
818954;16;16;4;0;'ceti18@hotmail.com';TO_DATE('2014-02-10','YYYY-MM-DD');TO_TIMESTAMP('2014-02-14 22:43:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
9016675;72;6;10;0;'qaco88@gmail.com';TO_DATE('2013-06-12','YYYY-MM-DD');TO_TIMESTAMP('2013-06-15 16:21:46','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-24','YYYY-MM-DD');NULL;NULL;'Si';'No';
4452402;57;16;3;0;NULL;TO_DATE('2014-02-26','YYYY-MM-DD');TO_TIMESTAMP('2014-03-02 18:02:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8391857;3;26;7;0;NULL;TO_DATE('2013-12-16','YYYY-MM-DD');TO_TIMESTAMP('2013-12-21 03:13:52','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8996721;16;29;16;0;'ti55@uniandes.edu.co';TO_DATE('2013-12-24','YYYY-MM-DD');TO_TIMESTAMP('2013-12-28 10:43:12','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
9471810;46;13;15;0;NULL;TO_DATE('2014-03-21','YYYY-MM-DD');TO_TIMESTAMP('2014-03-25 17:44:12','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4535693;71;6;9;0;NULL;TO_DATE('2014-03-15','YYYY-MM-DD');TO_TIMESTAMP('2014-03-23 18:30:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
969566;53;29;4;0;NULL;TO_DATE('2014-02-12','YYYY-MM-DD');TO_TIMESTAMP('2014-02-21 22:56:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2125216;66;20;13;0;NULL;TO_DATE('2013-05-01','YYYY-MM-DD');TO_TIMESTAMP('2013-05-08 13:50:23','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8421863;63;12;18;0;'xe60@hotmail.com';TO_DATE('2013-10-13','YYYY-MM-DD');TO_TIMESTAMP('2013-10-23 05:48:20','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-05','YYYY-MM-DD');NULL;NULL;'Si';'No';
