NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
4494055;'ni44@uniandes.edu.co';TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');NULL;200814;'No';'No';
9279027;'pa11@hotmail.com';TO_DATE('2013-05-11','YYYY-MM-DD');TO_DATE('2013-05-22','YYYY-MM-DD');NULL;127280;'Si';'No';
3573814;'nuku12@yahoo.com';TO_DATE('2013-06-23','YYYY-MM-DD');TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-06','YYYY-MM-DD');166373;'No';'Si';
9852219;'naja94@yahoo.com';TO_DATE('2013-10-08','YYYY-MM-DD');TO_DATE('2013-10-22','YYYY-MM-DD');NULL;157312;'No';'No';
6397583;'zihi33@hotmail.com';TO_DATE('2014-02-13','YYYY-MM-DD');TO_DATE('2014-02-23','YYYY-MM-DD');NULL;189258;'Si';'No';
5367942;'sefi96@uniandes.edu.co';TO_DATE('2014-02-14','YYYY-MM-DD');TO_DATE('2014-03-01','YYYY-MM-DD');TO_DATE('2014-02-28','YYYY-MM-DD');116429;'No';'Si';
502831;'heru94@hotmail.com';TO_DATE('2013-04-20','YYYY-MM-DD');TO_DATE('2013-05-02','YYYY-MM-DD');TO_DATE('2013-05-06','YYYY-MM-DD');250314;'No';'Si';
9279574;'huqi23@gmail.com';TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-24','YYYY-MM-DD');TO_DATE('2013-08-25','YYYY-MM-DD');140789;'No';'Si';
3171295;'fazo8@yahoo.com';TO_DATE('2013-12-25','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');128275;'No';'Si';
7109457;'do2@gmail.com';TO_DATE('2014-01-08','YYYY-MM-DD');TO_DATE('2014-01-22','YYYY-MM-DD');NULL;198927;'No';'No';
7410373;'naja94@yahoo.com';TO_DATE('2014-01-09','YYYY-MM-DD');TO_DATE('2014-01-21','YYYY-MM-DD');NULL;299391;'Si';'No';
5233784;'mare65@hotmail.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');NULL;51076;'Si';'No';
3561351;'ji39@yahoo.com';TO_DATE('2014-03-27','YYYY-MM-DD');TO_DATE('2014-04-11','YYYY-MM-DD');NULL;40048;'No';'No';
1958533;'nifo46@uniandes.edu.co';TO_DATE('2013-10-18','YYYY-MM-DD');TO_DATE('2013-10-28','YYYY-MM-DD');NULL;29253;'No';'No';
3493825;'leli97@yahoo.com';TO_DATE('2013-10-26','YYYY-MM-DD');TO_DATE('2013-11-09','YYYY-MM-DD');TO_DATE('2013-11-10','YYYY-MM-DD');102323;'No';'Si';
407944;'naja94@yahoo.com';TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-02-09','YYYY-MM-DD');NULL;96340;'No';'No';
8509258;'ra4@gmail.com';TO_DATE('2013-06-17','YYYY-MM-DD');TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-07-02','YYYY-MM-DD');217208;'No';'Si';
9053895;'juqi93@yahoo.com';TO_DATE('2014-03-20','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');NULL;234023;'No';'No';
2991738;'pini67@hotmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');110692;'No';'Si';
3979283;'so82@gmail.com';TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-07-02','YYYY-MM-DD');NULL;158204;'No';'No';
9935106;'vazo63@uniandes.edu.co';TO_DATE('2013-05-31','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');NULL;96655;'No';'No';
2579668;'tuwo3@hotmail.com';TO_DATE('2014-01-19','YYYY-MM-DD');TO_DATE('2014-01-27','YYYY-MM-DD');NULL;19401;'No';'No';
8823166;'ku51@uniandes.edu.co';TO_DATE('2013-05-18','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');298281;'No';'Si';
5608888;'tuwo3@hotmail.com';TO_DATE('2013-10-22','YYYY-MM-DD');TO_DATE('2013-11-01','YYYY-MM-DD');NULL;174268;'Si';'No';
2072836;'le82@hotmail.com';TO_DATE('2014-03-09','YYYY-MM-DD');TO_DATE('2014-03-18','YYYY-MM-DD');NULL;129577;'No';'No';
8836609;'ku51@uniandes.edu.co';TO_DATE('2013-09-11','YYYY-MM-DD');TO_DATE('2013-09-20','YYYY-MM-DD');TO_DATE('2013-09-19','YYYY-MM-DD');188941;'No';'Si';
7320570;'leli97@yahoo.com';TO_DATE('2013-12-28','YYYY-MM-DD');TO_DATE('2014-01-12','YYYY-MM-DD');NULL;177084;'Si';'No';
3494025;'fali22@gmail.com';TO_DATE('2013-07-15','YYYY-MM-DD');TO_DATE('2013-07-24','YYYY-MM-DD');TO_DATE('2013-07-22','YYYY-MM-DD');123179;'No';'Si';
3451661;'zige72@hotmail.com';TO_DATE('2013-04-30','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');NULL;161180;'No';'No';
2205899;'mu11@uniandes.edu.co';TO_DATE('2014-04-05','YYYY-MM-DD');TO_DATE('2014-04-20','YYYY-MM-DD');NULL;162270;'No';'No';
7887728;'fapa49@uniandes.edu.co';TO_DATE('2014-04-13','YYYY-MM-DD');TO_DATE('2014-04-27','YYYY-MM-DD');TO_DATE('2014-04-29','YYYY-MM-DD');39079;'No';'Si';
1903299;'fado22@gmail.com';TO_DATE('2013-09-01','YYYY-MM-DD');TO_DATE('2013-09-11','YYYY-MM-DD');NULL;219464;'No';'No';
3505548;'to95@gmail.com';TO_DATE('2013-09-13','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');NULL;52671;'Si';'No';
555072;'gipe93@hotmail.com';TO_DATE('2013-09-27','YYYY-MM-DD');TO_DATE('2013-10-10','YYYY-MM-DD');TO_DATE('2013-10-05','YYYY-MM-DD');153531;'No';'Si';
5253211;'taxu38@gmail.com';TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-05','YYYY-MM-DD');44011;'No';'Si';
3027750;'mare65@hotmail.com';TO_DATE('2013-11-25','YYYY-MM-DD');TO_DATE('2013-12-03','YYYY-MM-DD');NULL;98301;'No';'No';
6803466;'ku31@uniandes.edu.co';TO_DATE('2013-12-19','YYYY-MM-DD');TO_DATE('2013-12-28','YYYY-MM-DD');NULL;87094;'No';'No';
7222964;'de37@uniandes.edu.co';TO_DATE('2013-05-26','YYYY-MM-DD');TO_DATE('2013-06-04','YYYY-MM-DD');NULL;106641;'No';'No';
8442352;'mu11@uniandes.edu.co';TO_DATE('2013-06-29','YYYY-MM-DD');TO_DATE('2013-07-06','YYYY-MM-DD');NULL;141046;'No';'No';
2977171;'ya89@yahoo.com';TO_DATE('2014-04-14','YYYY-MM-DD');TO_DATE('2014-04-24','YYYY-MM-DD');NULL;179127;'No';'No';
551270;'yidu85@hotmail.com';TO_DATE('2013-07-18','YYYY-MM-DD');TO_DATE('2013-07-28','YYYY-MM-DD');NULL;279038;'Si';'No';
3033811;'bo39@hotmail.com';TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');NULL;219409;'No';'No';
2384774;'daco57@hotmail.com';TO_DATE('2014-03-22','YYYY-MM-DD');TO_DATE('2014-04-05','YYYY-MM-DD');TO_DATE('2014-03-31','YYYY-MM-DD');295507;'No';'Si';
8562233;'nifo46@uniandes.edu.co';TO_DATE('2013-10-02','YYYY-MM-DD');TO_DATE('2013-10-11','YYYY-MM-DD');TO_DATE('2013-10-12','YYYY-MM-DD');173729;'No';'Si';
2257981;'nuku12@yahoo.com';TO_DATE('2013-08-31','YYYY-MM-DD');TO_DATE('2013-09-14','YYYY-MM-DD');NULL;218358;'No';'No';
6193076;'ya89@yahoo.com';TO_DATE('2013-04-18','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');NULL;282770;'Si';'No';
4210921;'mumu25@yahoo.com';TO_DATE('2013-05-30','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');257526;'No';'Si';
5123416;'qisa5@uniandes.edu.co';TO_DATE('2013-05-28','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');NULL;108427;'Si';'No';
5306499;'ru65@gmail.com';TO_DATE('2013-06-06','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');191458;'No';'Si';
14660;'ne28@gmail.com';TO_DATE('2013-06-29','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');NULL;180238;'No';'No';
3232769;'nu59@gmail.com';TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-14','YYYY-MM-DD');51639;'No';'Si';
9520395;'za91@hotmail.com';TO_DATE('2014-03-20','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');NULL;274085;'No';'No';
5116512;'do2@gmail.com';TO_DATE('2013-05-19','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');NULL;231562;'Si';'No';
7098488;'vigi73@hotmail.com';TO_DATE('2013-05-11','YYYY-MM-DD');TO_DATE('2013-05-26','YYYY-MM-DD');NULL;275046;'No';'No';
1222547;'geqo14@gmail.com';TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-15','YYYY-MM-DD');TO_DATE('2013-12-17','YYYY-MM-DD');170370;'No';'Si';
4063290;'mi14@uniandes.edu.co';TO_DATE('2014-02-17','YYYY-MM-DD');TO_DATE('2014-02-26','YYYY-MM-DD');TO_DATE('2014-02-22','YYYY-MM-DD');71596;'No';'Si';
2158861;'ni36@yahoo.com';TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');38057;'No';'Si';
2835777;'cu33@gmail.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-25','YYYY-MM-DD');NULL;233274;'Si';'No';
1193972;'ko82@gmail.com';TO_DATE('2013-10-26','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');240039;'No';'Si';
5396326;'dipa75@yahoo.com';TO_DATE('2013-09-25','YYYY-MM-DD');TO_DATE('2013-10-08','YYYY-MM-DD');NULL;148527;'No';'No';
4987054;'ca37@uniandes.edu.co';TO_DATE('2013-09-12','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');132846;'No';'Si';
6813994;'leli97@yahoo.com';TO_DATE('2013-05-08','YYYY-MM-DD');TO_DATE('2013-05-22','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');271662;'No';'Si';
7597956;'dimi33@gmail.com';TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-23','YYYY-MM-DD');NULL;99634;'No';'No';
6389621;'pa11@hotmail.com';TO_DATE('2014-02-15','YYYY-MM-DD');TO_DATE('2014-03-01','YYYY-MM-DD');NULL;278905;'No';'No';
2389338;'ni36@yahoo.com';TO_DATE('2013-11-17','YYYY-MM-DD');TO_DATE('2013-11-25','YYYY-MM-DD');NULL;14140;'No';'No';
1721281;'fali22@gmail.com';TO_DATE('2013-07-27','YYYY-MM-DD');TO_DATE('2013-08-03','YYYY-MM-DD');NULL;162624;'No';'No';
3243507;'wenu82@gmail.com';TO_DATE('2013-07-27','YYYY-MM-DD');TO_DATE('2013-08-09','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');59923;'No';'Si';
8581991;'tipu74@uniandes.edu.co';TO_DATE('2013-09-19','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');NULL;182811;'No';'No';
4541920;'qisa5@uniandes.edu.co';TO_DATE('2014-02-28','YYYY-MM-DD');TO_DATE('2014-03-11','YYYY-MM-DD');NULL;79081;'No';'No';
9804240;'vazo63@uniandes.edu.co';TO_DATE('2013-04-26','YYYY-MM-DD');TO_DATE('2013-05-09','YYYY-MM-DD');TO_DATE('2013-05-05','YYYY-MM-DD');58362;'No';'Si';
9532759;'mu11@uniandes.edu.co';TO_DATE('2013-09-26','YYYY-MM-DD');TO_DATE('2013-10-11','YYYY-MM-DD');TO_DATE('2013-10-10','YYYY-MM-DD');111168;'No';'Si';
9995577;'qedi8@yahoo.com';TO_DATE('2013-06-30','YYYY-MM-DD');TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');186177;'No';'Si';
4715360;'me32@uniandes.edu.co';TO_DATE('2014-04-06','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');NULL;110865;'Si';'No';
2623535;'benu23@uniandes.edu.co';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');TO_DATE('2014-03-17','YYYY-MM-DD');289918;'No';'Si';
4080728;'suga36@uniandes.edu.co';TO_DATE('2014-01-26','YYYY-MM-DD');TO_DATE('2014-02-08','YYYY-MM-DD');NULL;297567;'No';'No';
2727928;'ni36@yahoo.com';TO_DATE('2013-10-12','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-10-29','YYYY-MM-DD');270446;'No';'Si';
8599339;'so82@gmail.com';TO_DATE('2013-07-24','YYYY-MM-DD');TO_DATE('2013-07-31','YYYY-MM-DD');TO_DATE('2013-07-29','YYYY-MM-DD');39881;'No';'Si';
2266543;'wenu82@gmail.com';TO_DATE('2013-08-17','YYYY-MM-DD');TO_DATE('2013-08-27','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');272536;'No';'Si';
8793437;'deqi28@hotmail.com';TO_DATE('2013-08-11','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-08-24','YYYY-MM-DD');285894;'No';'Si';
7358046;'fali22@gmail.com';TO_DATE('2013-12-23','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');NULL;121947;'No';'No';
110713;'gaso79@gmail.com';TO_DATE('2014-01-18','YYYY-MM-DD');TO_DATE('2014-01-28','YYYY-MM-DD');NULL;256925;'No';'No';
5109949;'ku31@uniandes.edu.co';TO_DATE('2014-01-01','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');NULL;120474;'No';'No';
3427589;'peme19@hotmail.com';TO_DATE('2013-04-17','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');NULL;98088;'Si';'No';
3945277;'fili55@yahoo.com';TO_DATE('2013-06-17','YYYY-MM-DD');TO_DATE('2013-06-26','YYYY-MM-DD');NULL;179274;'Si';'No';
8792605;'benu23@uniandes.edu.co';TO_DATE('2013-05-25','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');NULL;292618;'No';'No';
5190874;'ni36@yahoo.com';TO_DATE('2014-01-01','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');NULL;61983;'Si';'No';
5174216;'wa60@gmail.com';TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');NULL;44252;'No';'No';
7641234;'jiya59@yahoo.com';TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');NULL;39653;'No';'No';
6564149;'bowi1@yahoo.com';TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');NULL;84129;'No';'No';
9348431;'pini67@hotmail.com';TO_DATE('2013-11-10','YYYY-MM-DD');TO_DATE('2013-11-23','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');108429;'No';'Si';
6913856;'suga36@uniandes.edu.co';TO_DATE('2014-03-07','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');NULL;106579;'No';'No';
3213085;'ce70@uniandes.edu.co';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-02','YYYY-MM-DD');NULL;42279;'Si';'No';
4354886;'xe69@gmail.com';TO_DATE('2013-08-31','YYYY-MM-DD');TO_DATE('2013-09-14','YYYY-MM-DD');TO_DATE('2013-09-15','YYYY-MM-DD');107619;'No';'Si';
2630825;'bico12@yahoo.com';TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-18','YYYY-MM-DD');NULL;135456;'No';'No';
4732015;'fazo8@yahoo.com';TO_DATE('2013-05-12','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');NULL;267924;'No';'No';
7544895;'ni44@uniandes.edu.co';TO_DATE('2013-11-25','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');NULL;233340;'No';'No';
1005373;'huqi23@gmail.com';TO_DATE('2013-11-24','YYYY-MM-DD');TO_DATE('2013-12-07','YYYY-MM-DD');TO_DATE('2013-12-11','YYYY-MM-DD');55402;'No';'Si';
749735;'keta84@uniandes.edu.co';TO_DATE('2013-11-27','YYYY-MM-DD');TO_DATE('2013-12-09','YYYY-MM-DD');NULL;98832;'No';'No';
3334224;'cugu88@gmail.com';TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-06-22','YYYY-MM-DD');158383;'No';'Si';
8443596;'ha61@gmail.com';TO_DATE('2013-05-02','YYYY-MM-DD');TO_DATE('2013-05-10','YYYY-MM-DD');TO_DATE('2013-05-05','YYYY-MM-DD');178996;'No';'Si';
1242912;'co11@uniandes.edu.co';TO_DATE('2013-07-22','YYYY-MM-DD');TO_DATE('2013-07-31','YYYY-MM-DD');NULL;55105;'No';'No';
6469952;'taxu38@gmail.com';TO_DATE('2013-06-15','YYYY-MM-DD');TO_DATE('2013-06-22','YYYY-MM-DD');NULL;183180;'No';'No';
7273199;'le82@hotmail.com';TO_DATE('2013-09-24','YYYY-MM-DD');TO_DATE('2013-10-07','YYYY-MM-DD');TO_DATE('2013-10-09','YYYY-MM-DD');139435;'No';'Si';
9472759;'ko55@yahoo.com';TO_DATE('2014-03-17','YYYY-MM-DD');TO_DATE('2014-03-24','YYYY-MM-DD');NULL;299172;'No';'No';
6426435;'ga61@hotmail.com';TO_DATE('2013-10-01','YYYY-MM-DD');TO_DATE('2013-10-13','YYYY-MM-DD');TO_DATE('2013-10-09','YYYY-MM-DD');79638;'No';'Si';
6816614;'suga36@uniandes.edu.co';TO_DATE('2013-10-29','YYYY-MM-DD');TO_DATE('2013-11-09','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');90635;'No';'Si';
1840644;'me32@uniandes.edu.co';TO_DATE('2014-02-01','YYYY-MM-DD');TO_DATE('2014-02-13','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');173855;'No';'Si';
9904347;'gaso79@gmail.com';TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-22','YYYY-MM-DD');NULL;101407;'No';'No';
55006;'vazo63@uniandes.edu.co';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');NULL;150265;'No';'No';
7802078;'ko55@yahoo.com';TO_DATE('2013-12-01','YYYY-MM-DD');TO_DATE('2013-12-13','YYYY-MM-DD');NULL;57298;'No';'No';
1235727;'taxu38@gmail.com';TO_DATE('2013-09-13','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');NULL;50355;'No';'No';
4325051;'tuwo3@hotmail.com';TO_DATE('2014-03-19','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');TO_DATE('2014-04-05','YYYY-MM-DD');216275;'No';'Si';
8656865;'xe69@gmail.com';TO_DATE('2014-01-03','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');TO_DATE('2014-01-08','YYYY-MM-DD');298537;'No';'Si';
1942912;'suga36@uniandes.edu.co';TO_DATE('2013-04-16','YYYY-MM-DD');TO_DATE('2013-04-25','YYYY-MM-DD');NULL;67369;'No';'No';
3920382;'me32@uniandes.edu.co';TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-20','YYYY-MM-DD');NULL;161570;'No';'No';
1351558;'xu4@uniandes.edu.co';TO_DATE('2013-12-18','YYYY-MM-DD');TO_DATE('2014-01-02','YYYY-MM-DD');TO_DATE('2013-12-28','YYYY-MM-DD');199683;'No';'Si';
1181552;'mi14@uniandes.edu.co';TO_DATE('2014-02-28','YYYY-MM-DD');TO_DATE('2014-03-07','YYYY-MM-DD');NULL;233073;'Si';'No';
4866189;'xo71@uniandes.edu.co';TO_DATE('2013-04-18','YYYY-MM-DD');TO_DATE('2013-04-26','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');285961;'No';'Si';
7648963;'ku31@uniandes.edu.co';TO_DATE('2013-11-27','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');NULL;288543;'No';'No';
1109809;'ka83@gmail.com';TO_DATE('2013-11-21','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-11-27','YYYY-MM-DD');128133;'No';'Si';
991898;'te97@gmail.com';TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-12-13','YYYY-MM-DD');NULL;270902;'No';'No';
3423074;'huqi23@gmail.com';TO_DATE('2013-10-08','YYYY-MM-DD');TO_DATE('2013-10-19','YYYY-MM-DD');TO_DATE('2013-10-14','YYYY-MM-DD');23080;'No';'Si';
2446144;'wa75@yahoo.com';TO_DATE('2013-11-22','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-06','YYYY-MM-DD');46705;'No';'Si';
4083685;'kevu17@gmail.com';TO_DATE('2013-12-30','YYYY-MM-DD');TO_DATE('2014-01-14','YYYY-MM-DD');NULL;208831;'No';'No';
6975668;'ku31@uniandes.edu.co';TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-26','YYYY-MM-DD');NULL;228876;'Si';'No';
8296427;'za91@hotmail.com';TO_DATE('2013-05-01','YYYY-MM-DD');TO_DATE('2013-05-15','YYYY-MM-DD');TO_DATE('2013-05-20','YYYY-MM-DD');66526;'No';'Si';
8861601;'qe47@hotmail.com';TO_DATE('2013-06-09','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');TO_DATE('2013-06-21','YYYY-MM-DD');78998;'No';'Si';
805452;'te97@gmail.com';TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-07-05','YYYY-MM-DD');NULL;274222;'Si';'No';
605612;'bowi1@yahoo.com';TO_DATE('2013-05-19','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');148203;'No';'Si';
8725888;'la91@yahoo.com';TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-10-03','YYYY-MM-DD');TO_DATE('2013-10-07','YYYY-MM-DD');133163;'No';'Si';
6155734;'bi73@uniandes.edu.co';TO_DATE('2013-10-23','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');NULL;274434;'No';'No';
7953184;'ya89@yahoo.com';TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-12','YYYY-MM-DD');NULL;283383;'Si';'No';
2585977;'heru94@hotmail.com';TO_DATE('2014-04-11','YYYY-MM-DD');TO_DATE('2014-04-23','YYYY-MM-DD');TO_DATE('2014-04-26','YYYY-MM-DD');48549;'No';'Si';
6814267;'wenu82@gmail.com';TO_DATE('2013-08-30','YYYY-MM-DD');TO_DATE('2013-09-14','YYYY-MM-DD');NULL;246669;'Si';'No';
4669796;'gixi51@yahoo.com';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');TO_DATE('2013-05-05','YYYY-MM-DD');70122;'No';'Si';
7077596;'ledi49@gmail.com';TO_DATE('2014-01-12','YYYY-MM-DD');TO_DATE('2014-01-23','YYYY-MM-DD');NULL;144833;'No';'No';
266485;'wenu82@gmail.com';TO_DATE('2013-06-06','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');NULL;280348;'Si';'No';
3800121;'ya89@yahoo.com';TO_DATE('2013-08-03','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');TO_DATE('2013-08-15','YYYY-MM-DD');140231;'No';'Si';
497776;'dipa75@yahoo.com';TO_DATE('2014-01-01','YYYY-MM-DD');TO_DATE('2014-01-12','YYYY-MM-DD');NULL;64601;'Si';'No';
9318820;'ni36@yahoo.com';TO_DATE('2014-01-31','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');NULL;106398;'No';'No';
7739879;'ko82@gmail.com';TO_DATE('2013-10-10','YYYY-MM-DD');TO_DATE('2013-10-25','YYYY-MM-DD');NULL;65874;'No';'No';
5956426;'beno69@gmail.com';TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-09-01','YYYY-MM-DD');NULL;76451;'No';'No';
6612039;'do2@gmail.com';TO_DATE('2013-08-31','YYYY-MM-DD');TO_DATE('2013-09-09','YYYY-MM-DD');NULL;184327;'Si';'No';
3865585;'qe47@hotmail.com';TO_DATE('2013-05-06','YYYY-MM-DD');TO_DATE('2013-05-19','YYYY-MM-DD');TO_DATE('2013-05-18','YYYY-MM-DD');121523;'No';'Si';
6001374;'qati23@yahoo.com';TO_DATE('2014-01-30','YYYY-MM-DD');TO_DATE('2014-02-13','YYYY-MM-DD');NULL;142706;'No';'No';
7658140;'ka83@gmail.com';TO_DATE('2013-09-10','YYYY-MM-DD');TO_DATE('2013-09-19','YYYY-MM-DD');NULL;210283;'Si';'No';
363874;'se30@hotmail.com';TO_DATE('2013-08-31','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');TO_DATE('2013-09-10','YYYY-MM-DD');251241;'No';'Si';
5012656;'peme19@hotmail.com';TO_DATE('2014-03-17','YYYY-MM-DD');TO_DATE('2014-03-25','YYYY-MM-DD');NULL;288182;'No';'No';
8559405;'te97@gmail.com';TO_DATE('2013-09-26','YYYY-MM-DD');TO_DATE('2013-10-09','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');148848;'No';'Si';
878567;'xe69@gmail.com';TO_DATE('2013-05-16','YYYY-MM-DD');TO_DATE('2013-05-31','YYYY-MM-DD');NULL;141891;'No';'No';
8000342;'ruju50@yahoo.com';TO_DATE('2013-08-04','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');NULL;268017;'No';'No';
6875628;'ha61@gmail.com';TO_DATE('2013-05-14','YYYY-MM-DD');TO_DATE('2013-05-27','YYYY-MM-DD');NULL;247205;'Si';'No';
1764414;'mumu25@yahoo.com';TO_DATE('2013-06-25','YYYY-MM-DD');TO_DATE('2013-07-03','YYYY-MM-DD');TO_DATE('2013-07-07','YYYY-MM-DD');32945;'No';'Si';
3732696;'le82@hotmail.com';TO_DATE('2014-04-07','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');NULL;244662;'No';'No';
6862842;'ru65@gmail.com';TO_DATE('2014-01-03','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');NULL;292928;'Si';'No';
