NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
6195175;'duro86@hotmail.com';TO_DATE('2014-02-16','YYYY-MM-DD');TO_DATE('2014-02-25','YYYY-MM-DD');NULL;235869;'No';'No';
6793151;'ju73@yahoo.com';TO_DATE('2013-05-24','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');NULL;46787;'No';'No';
3911854;'ju73@yahoo.com';TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');83624;'No';'Si';
4284445;'xi43@uniandes.edu.co';TO_DATE('2013-12-15','YYYY-MM-DD');TO_DATE('2013-12-30','YYYY-MM-DD');NULL;53365;'Si';'No';
8950494;'gajo55@gmail.com';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-17','YYYY-MM-DD');NULL;96932;'No';'No';
2044141;'zaxi62@yahoo.com';TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-28','YYYY-MM-DD');NULL;289218;'No';'No';
986367;'piwo39@uniandes.edu.co';TO_DATE('2014-02-12','YYYY-MM-DD');TO_DATE('2014-02-19','YYYY-MM-DD');NULL;295840;'Si';'No';
3882127;'gu85@yahoo.com';TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-26','YYYY-MM-DD');NULL;19346;'No';'No';
2605586;'ce30@yahoo.com';TO_DATE('2013-04-30','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');122385;'No';'Si';
5589510;'sodu22@yahoo.com';TO_DATE('2014-03-08','YYYY-MM-DD');TO_DATE('2014-03-22','YYYY-MM-DD');NULL;283236;'Si';'No';
9275508;'je79@uniandes.edu.co';TO_DATE('2014-02-05','YYYY-MM-DD');TO_DATE('2014-02-17','YYYY-MM-DD');NULL;292240;'Si';'No';
3894823;'xe7@uniandes.edu.co';TO_DATE('2013-12-13','YYYY-MM-DD');TO_DATE('2013-12-27','YYYY-MM-DD');NULL;180318;'Si';'No';
8374788;'rihe81@gmail.com';TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');NULL;196098;'No';'No';
1550601;'je28@hotmail.com';TO_DATE('2013-11-13','YYYY-MM-DD');TO_DATE('2013-11-25','YYYY-MM-DD');TO_DATE('2013-11-26','YYYY-MM-DD');82908;'No';'Si';
6815950;'deci93@gmail.com';TO_DATE('2013-10-07','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');NULL;286141;'No';'No';
6235025;'waje27@gmail.com';TO_DATE('2013-12-25','YYYY-MM-DD');TO_DATE('2014-01-02','YYYY-MM-DD');NULL;38724;'Si';'No';
9901916;'zaxu53@uniandes.edu.co';TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-03-28','YYYY-MM-DD');NULL;157357;'No';'No';
2508492;'sico5@uniandes.edu.co';TO_DATE('2013-05-02','YYYY-MM-DD');TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-11','YYYY-MM-DD');240479;'No';'Si';
3662982;'sufa91@hotmail.com';TO_DATE('2013-11-16','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');141692;'No';'Si';
8979434;'qe63@yahoo.com';TO_DATE('2013-04-20','YYYY-MM-DD');TO_DATE('2013-04-28','YYYY-MM-DD');NULL;10544;'No';'No';
83963;'fo12@gmail.com';TO_DATE('2013-07-10','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;207117;'No';'No';
3216165;'sone99@gmail.com';TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');TO_DATE('2014-04-20','YYYY-MM-DD');213542;'No';'Si';
7125778;'du73@gmail.com';TO_DATE('2013-10-21','YYYY-MM-DD');TO_DATE('2013-10-30','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');197329;'No';'Si';
1748635;'nade3@hotmail.com';TO_DATE('2014-01-28','YYYY-MM-DD');TO_DATE('2014-02-07','YYYY-MM-DD');NULL;51785;'Si';'No';
7121947;'nigi90@hotmail.com';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');TO_DATE('2013-04-26','YYYY-MM-DD');93619;'No';'Si';
6091785;'niga87@uniandes.edu.co';TO_DATE('2013-06-21','YYYY-MM-DD');TO_DATE('2013-07-01','YYYY-MM-DD');NULL;135480;'No';'No';
8897647;'bafi69@gmail.com';TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');NULL;240566;'Si';'No';
2047905;'pumo65@yahoo.com';TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2014-01-07','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');73924;'No';'Si';
2869613;'teco81@yahoo.com';TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-25','YYYY-MM-DD');NULL;167871;'No';'No';
7208497;'zi92@uniandes.edu.co';TO_DATE('2014-01-26','YYYY-MM-DD');TO_DATE('2014-02-04','YYYY-MM-DD');NULL;128054;'No';'No';
6413738;'ju37@yahoo.com';TO_DATE('2014-01-22','YYYY-MM-DD');TO_DATE('2014-01-31','YYYY-MM-DD');NULL;143142;'No';'No';
5565116;'yuxo97@hotmail.com';TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-05-31','YYYY-MM-DD');TO_DATE('2013-06-04','YYYY-MM-DD');189263;'No';'Si';
4869887;'heta21@yahoo.com';TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-26','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');74352;'No';'Si';
7369803;'saha79@uniandes.edu.co';TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;164397;'Si';'No';
728910;'cuza16@uniandes.edu.co';TO_DATE('2013-08-22','YYYY-MM-DD');TO_DATE('2013-09-01','YYYY-MM-DD');NULL;83112;'Si';'No';
4490554;'la69@hotmail.com';TO_DATE('2013-10-21','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-08','YYYY-MM-DD');36192;'No';'Si';
2748641;'xopu28@gmail.com';TO_DATE('2013-12-30','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');TO_DATE('2014-01-13','YYYY-MM-DD');203724;'No';'Si';
5846659;'zovu61@yahoo.com';TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');NULL;272696;'Si';'No';
2253484;'wu8@gmail.com';TO_DATE('2014-03-02','YYYY-MM-DD');TO_DATE('2014-03-10','YYYY-MM-DD');NULL;161045;'No';'No';
5640625;'nu13@uniandes.edu.co';TO_DATE('2013-06-23','YYYY-MM-DD');TO_DATE('2013-07-07','YYYY-MM-DD');NULL;36237;'No';'No';
2099688;'ba77@uniandes.edu.co';TO_DATE('2014-02-05','YYYY-MM-DD');TO_DATE('2014-02-12','YYYY-MM-DD');TO_DATE('2014-02-15','YYYY-MM-DD');85504;'No';'Si';
5119265;'xexo27@hotmail.com';TO_DATE('2013-11-23','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-12-04','YYYY-MM-DD');258243;'No';'Si';
5065059;'nazi95@hotmail.com';TO_DATE('2013-08-02','YYYY-MM-DD');TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');136150;'No';'Si';
6656082;'pe67@hotmail.com';TO_DATE('2013-05-01','YYYY-MM-DD');TO_DATE('2013-05-15','YYYY-MM-DD');TO_DATE('2013-05-13','YYYY-MM-DD');102397;'No';'Si';
5513287;'teyi33@gmail.com';TO_DATE('2013-08-09','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');NULL;249342;'Si';'No';
7390312;'sedo95@gmail.com';TO_DATE('2014-03-08','YYYY-MM-DD');TO_DATE('2014-03-21','YYYY-MM-DD');NULL;211362;'Si';'No';
467924;'koqi40@gmail.com';TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');NULL;22427;'Si';'No';
5566806;'ne76@hotmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');NULL;67505;'No';'No';
3829729;'re72@yahoo.com';TO_DATE('2013-10-29','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');NULL;264278;'Si';'No';
8054318;'re42@gmail.com';TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-24','YYYY-MM-DD');NULL;209840;'No';'No';
9018336;'vu26@yahoo.com';TO_DATE('2013-10-19','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');256882;'No';'Si';
2580975;'xuve32@gmail.com';TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-10-02','YYYY-MM-DD');NULL;28424;'No';'No';
1914901;'wu79@uniandes.edu.co';TO_DATE('2013-07-16','YYYY-MM-DD');TO_DATE('2013-07-27','YYYY-MM-DD');NULL;157215;'No';'No';
1072266;'jezo41@yahoo.com';TO_DATE('2013-06-13','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');NULL;33910;'No';'No';
7062306;'hezo28@uniandes.edu.co';TO_DATE('2013-11-26','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');NULL;141701;'No';'No';
3170118;'dare66@gmail.com';TO_DATE('2013-04-29','YYYY-MM-DD');TO_DATE('2013-05-08','YYYY-MM-DD');TO_DATE('2013-05-13','YYYY-MM-DD');224576;'No';'Si';
5184411;'feja82@hotmail.com';TO_DATE('2014-03-17','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');NULL;224933;'No';'No';
1836581;'pimo68@hotmail.com';TO_DATE('2013-07-10','YYYY-MM-DD');TO_DATE('2013-07-18','YYYY-MM-DD');NULL;60307;'Si';'No';
4971466;'mure42@yahoo.com';TO_DATE('2013-04-24','YYYY-MM-DD');TO_DATE('2013-05-01','YYYY-MM-DD');TO_DATE('2013-05-02','YYYY-MM-DD');269804;'No';'Si';
6493196;'vo49@yahoo.com';TO_DATE('2013-09-23','YYYY-MM-DD');TO_DATE('2013-10-03','YYYY-MM-DD');NULL;96739;'No';'No';
5107365;'jore44@gmail.com';TO_DATE('2013-11-20','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');286323;'No';'Si';
3843994;'fupu56@hotmail.com';TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-13','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');220990;'No';'Si';
987960;'hafi31@uniandes.edu.co';TO_DATE('2014-04-15','YYYY-MM-DD');TO_DATE('2014-04-29','YYYY-MM-DD');TO_DATE('2014-05-01','YYYY-MM-DD');231946;'No';'Si';
6083467;'damo70@hotmail.com';TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-29','YYYY-MM-DD');NULL;213669;'Si';'No';
5001534;'sure31@uniandes.edu.co';TO_DATE('2014-02-27','YYYY-MM-DD');TO_DATE('2014-03-06','YYYY-MM-DD');NULL;118728;'No';'No';
8992084;'nu83@hotmail.com';TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-02-04','YYYY-MM-DD');TO_DATE('2014-02-03','YYYY-MM-DD');188555;'No';'Si';
2129739;'ju41@hotmail.com';TO_DATE('2013-07-07','YYYY-MM-DD');TO_DATE('2013-07-20','YYYY-MM-DD');TO_DATE('2013-07-20','YYYY-MM-DD');125453;'No';'Si';
9806896;'zove5@uniandes.edu.co';TO_DATE('2013-09-06','YYYY-MM-DD');TO_DATE('2013-09-13','YYYY-MM-DD');NULL;108847;'Si';'No';
3424125;'zuyi9@uniandes.edu.co';TO_DATE('2013-10-09','YYYY-MM-DD');TO_DATE('2013-10-18','YYYY-MM-DD');TO_DATE('2013-10-17','YYYY-MM-DD');13904;'No';'Si';
660842;'vuxu21@gmail.com';TO_DATE('2014-01-29','YYYY-MM-DD');TO_DATE('2014-02-08','YYYY-MM-DD');NULL;168751;'No';'No';
5505048;'huge21@yahoo.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-28','YYYY-MM-DD');NULL;21413;'Si';'No';
1498184;'tata56@uniandes.edu.co';TO_DATE('2013-12-11','YYYY-MM-DD');TO_DATE('2013-12-20','YYYY-MM-DD');NULL;258585;'No';'No';
2640840;'yoje70@gmail.com';TO_DATE('2014-03-26','YYYY-MM-DD');TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-05','YYYY-MM-DD');100825;'No';'Si';
1557054;'gajo55@gmail.com';TO_DATE('2014-04-04','YYYY-MM-DD');TO_DATE('2014-04-17','YYYY-MM-DD');TO_DATE('2014-04-12','YYYY-MM-DD');262577;'No';'Si';
8703241;'vagu30@gmail.com';TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-24','YYYY-MM-DD');NULL;164596;'No';'No';
4764484;'bube56@uniandes.edu.co';TO_DATE('2014-01-17','YYYY-MM-DD');TO_DATE('2014-01-29','YYYY-MM-DD');NULL;56548;'Si';'No';
556624;'wi63@gmail.com';TO_DATE('2013-10-30','YYYY-MM-DD');TO_DATE('2013-11-11','YYYY-MM-DD');NULL;54788;'No';'No';
8547445;'jabo98@hotmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-05','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');88869;'No';'Si';
1620267;'ho94@yahoo.com';TO_DATE('2013-05-29','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');215586;'No';'Si';
974469;'ko37@yahoo.com';TO_DATE('2014-03-07','YYYY-MM-DD');TO_DATE('2014-03-14','YYYY-MM-DD');NULL;176285;'Si';'No';
8157382;'ci11@yahoo.com';TO_DATE('2013-09-18','YYYY-MM-DD');TO_DATE('2013-09-26','YYYY-MM-DD');NULL;246875;'Si';'No';
4328011;'su9@uniandes.edu.co';TO_DATE('2014-02-21','YYYY-MM-DD');TO_DATE('2014-03-08','YYYY-MM-DD');NULL;294338;'No';'No';
4395150;'yo66@gmail.com';TO_DATE('2013-10-03','YYYY-MM-DD');TO_DATE('2013-10-16','YYYY-MM-DD');NULL;142026;'No';'No';
4182869;'zita63@uniandes.edu.co';TO_DATE('2013-08-24','YYYY-MM-DD');TO_DATE('2013-09-01','YYYY-MM-DD');NULL;223725;'Si';'No';
3337618;'bele31@hotmail.com';TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-06-27','YYYY-MM-DD');NULL;222497;'Si';'No';
7008776;'fo92@gmail.com';TO_DATE('2013-04-27','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');NULL;241295;'Si';'No';
5306552;'do28@yahoo.com';TO_DATE('2013-09-11','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');NULL;108393;'No';'No';
2063218;'ne55@hotmail.com';TO_DATE('2014-02-24','YYYY-MM-DD');TO_DATE('2014-03-11','YYYY-MM-DD');TO_DATE('2014-03-14','YYYY-MM-DD');36279;'No';'Si';
6835213;'fefe82@hotmail.com';TO_DATE('2014-01-14','YYYY-MM-DD');TO_DATE('2014-01-21','YYYY-MM-DD');NULL;102853;'Si';'No';
4627042;'jucu25@uniandes.edu.co';TO_DATE('2013-09-10','YYYY-MM-DD');TO_DATE('2013-09-24','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');182799;'No';'Si';
4208586;'zu18@uniandes.edu.co';TO_DATE('2014-04-16','YYYY-MM-DD');TO_DATE('2014-04-26','YYYY-MM-DD');NULL;162484;'No';'No';
649991;'ta12@gmail.com';TO_DATE('2013-05-27','YYYY-MM-DD');TO_DATE('2013-06-06','YYYY-MM-DD');NULL;92387;'No';'No';
7852779;'mawu10@yahoo.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-06-15','YYYY-MM-DD');195575;'No';'Si';
6153755;'ru80@yahoo.com';TO_DATE('2013-07-19','YYYY-MM-DD');TO_DATE('2013-08-03','YYYY-MM-DD');NULL;228207;'No';'No';
6034463;'xa36@uniandes.edu.co';TO_DATE('2014-03-17','YYYY-MM-DD');TO_DATE('2014-03-25','YYYY-MM-DD');NULL;289610;'Si';'No';
1037109;'guso17@gmail.com';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-04','YYYY-MM-DD');TO_DATE('2014-03-02','YYYY-MM-DD');289834;'No';'Si';
3746444;'ci30@uniandes.edu.co';TO_DATE('2014-03-13','YYYY-MM-DD');TO_DATE('2014-03-21','YYYY-MM-DD');TO_DATE('2014-03-20','YYYY-MM-DD');181293;'No';'Si';
8478299;'wo20@gmail.com';TO_DATE('2013-06-25','YYYY-MM-DD');TO_DATE('2013-07-04','YYYY-MM-DD');TO_DATE('2013-07-09','YYYY-MM-DD');262569;'No';'Si';
414521;'qago45@hotmail.com';TO_DATE('2013-12-20','YYYY-MM-DD');TO_DATE('2014-01-03','YYYY-MM-DD');NULL;14673;'No';'No';
4266754;'pago90@uniandes.edu.co';TO_DATE('2014-04-15','YYYY-MM-DD');TO_DATE('2014-04-29','YYYY-MM-DD');NULL;30494;'No';'No';
6529788;'ci64@gmail.com';TO_DATE('2013-07-31','YYYY-MM-DD');TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-10','YYYY-MM-DD');193652;'No';'Si';
8170876;'hocu26@uniandes.edu.co';TO_DATE('2013-07-26','YYYY-MM-DD');TO_DATE('2013-08-03','YYYY-MM-DD');NULL;16028;'No';'No';
589289;'qe97@hotmail.com';TO_DATE('2013-06-09','YYYY-MM-DD');TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-06-22','YYYY-MM-DD');250150;'No';'Si';
1108909;'tevi92@gmail.com';TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-17','YYYY-MM-DD');NULL;204089;'No';'No';
8422120;'wu58@uniandes.edu.co';TO_DATE('2014-01-05','YYYY-MM-DD');TO_DATE('2014-01-15','YYYY-MM-DD');NULL;58226;'Si';'No';
5623457;'vo86@uniandes.edu.co';TO_DATE('2013-12-09','YYYY-MM-DD');TO_DATE('2013-12-22','YYYY-MM-DD');NULL;81416;'No';'No';
4013572;'guxu50@gmail.com';TO_DATE('2013-09-30','YYYY-MM-DD');TO_DATE('2013-10-09','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');188044;'No';'Si';
9447503;'juna9@hotmail.com';TO_DATE('2013-04-27','YYYY-MM-DD');TO_DATE('2013-05-10','YYYY-MM-DD');NULL;164036;'No';'No';
5236956;'gidi68@yahoo.com';TO_DATE('2013-06-05','YYYY-MM-DD');TO_DATE('2013-06-12','YYYY-MM-DD');NULL;230426;'No';'No';
7055912;'mi37@uniandes.edu.co';TO_DATE('2013-10-30','YYYY-MM-DD');TO_DATE('2013-11-12','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');205435;'No';'Si';
768977;'cuya40@uniandes.edu.co';TO_DATE('2014-02-04','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');NULL;106457;'Si';'No';
7161369;'luzu20@uniandes.edu.co';TO_DATE('2013-04-24','YYYY-MM-DD');TO_DATE('2013-05-02','YYYY-MM-DD');NULL;12132;'No';'No';
9155592;'pe34@hotmail.com';TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');NULL;19908;'Si';'No';
817970;'ci80@yahoo.com';TO_DATE('2013-05-13','YYYY-MM-DD');TO_DATE('2013-05-27','YYYY-MM-DD');NULL;198547;'Si';'No';
1565213;'feqe94@yahoo.com';TO_DATE('2013-11-02','YYYY-MM-DD');TO_DATE('2013-11-17','YYYY-MM-DD');TO_DATE('2013-11-16','YYYY-MM-DD');233339;'No';'Si';
5317000;'rasi43@yahoo.com';TO_DATE('2014-02-02','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');TO_DATE('2014-02-16','YYYY-MM-DD');139087;'No';'Si';
3233305;'hi45@yahoo.com';TO_DATE('2013-05-12','YYYY-MM-DD');TO_DATE('2013-05-26','YYYY-MM-DD');NULL;69374;'No';'No';
7273156;'meke84@gmail.com';TO_DATE('2013-10-25','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');85819;'No';'Si';
4741276;'tazu51@hotmail.com';TO_DATE('2013-11-30','YYYY-MM-DD');TO_DATE('2013-12-11','YYYY-MM-DD');TO_DATE('2013-12-11','YYYY-MM-DD');200146;'No';'Si';
8773861;'ji83@uniandes.edu.co';TO_DATE('2013-09-17','YYYY-MM-DD');TO_DATE('2013-10-01','YYYY-MM-DD');NULL;17703;'No';'No';
3788078;'zuke42@hotmail.com';TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2014-01-09','YYYY-MM-DD');TO_DATE('2014-01-10','YYYY-MM-DD');245167;'No';'Si';
4404154;'ya93@hotmail.com';TO_DATE('2013-05-18','YYYY-MM-DD');TO_DATE('2013-05-30','YYYY-MM-DD');NULL;203590;'Si';'No';
4887756;'lezo16@gmail.com';TO_DATE('2014-03-04','YYYY-MM-DD');TO_DATE('2014-03-19','YYYY-MM-DD');TO_DATE('2014-03-20','YYYY-MM-DD');170896;'No';'Si';
3962251;'viri56@uniandes.edu.co';TO_DATE('2014-03-23','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');NULL;65104;'No';'No';
7603454;'fi59@gmail.com';TO_DATE('2014-03-15','YYYY-MM-DD');TO_DATE('2014-03-26','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');95849;'No';'Si';
9600990;'ro43@yahoo.com';TO_DATE('2013-07-01','YYYY-MM-DD');TO_DATE('2013-07-15','YYYY-MM-DD');TO_DATE('2013-07-15','YYYY-MM-DD');68374;'No';'Si';
4889845;'siti14@gmail.com';TO_DATE('2014-04-09','YYYY-MM-DD');TO_DATE('2014-04-20','YYYY-MM-DD');NULL;155850;'Si';'No';
1664693;'tuqe74@gmail.com';TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-02-08','YYYY-MM-DD');TO_DATE('2014-02-10','YYYY-MM-DD');221451;'No';'Si';
1488017;'buni79@uniandes.edu.co';TO_DATE('2014-03-23','YYYY-MM-DD');TO_DATE('2014-04-02','YYYY-MM-DD');NULL;113204;'No';'No';
562053;'pini67@hotmail.com';TO_DATE('2013-05-29','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');TO_DATE('2013-06-08','YYYY-MM-DD');214379;'No';'Si';
7341710;'do44@uniandes.edu.co';TO_DATE('2013-11-06','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');NULL;231182;'Si';'No';
4431549;'qa19@uniandes.edu.co';TO_DATE('2013-10-30','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-12','YYYY-MM-DD');114555;'No';'Si';
4969118;'wi59@uniandes.edu.co';TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-19','YYYY-MM-DD');NULL;293265;'Si';'No';
2978903;'wuso91@yahoo.com';TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-17','YYYY-MM-DD');NULL;77954;'No';'No';
1201297;'nice78@gmail.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');NULL;199265;'No';'No';
5368355;'me23@uniandes.edu.co';TO_DATE('2013-09-19','YYYY-MM-DD');TO_DATE('2013-09-29','YYYY-MM-DD');TO_DATE('2013-09-30','YYYY-MM-DD');103728;'No';'Si';
8240797;'dori23@yahoo.com';TO_DATE('2013-11-09','YYYY-MM-DD');TO_DATE('2013-11-19','YYYY-MM-DD');NULL;142637;'No';'No';
7592677;'buki37@uniandes.edu.co';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-13','YYYY-MM-DD');NULL;217152;'Si';'No';
4696829;'ci42@hotmail.com';TO_DATE('2014-02-05','YYYY-MM-DD');TO_DATE('2014-02-18','YYYY-MM-DD');TO_DATE('2014-02-22','YYYY-MM-DD');80052;'No';'Si';
6231859;'panu82@yahoo.com';TO_DATE('2013-12-21','YYYY-MM-DD');TO_DATE('2013-12-31','YYYY-MM-DD');NULL;267997;'No';'No';
9195532;'wa90@yahoo.com';TO_DATE('2013-12-27','YYYY-MM-DD');TO_DATE('2014-01-03','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');266798;'No';'Si';
8742095;'ni46@uniandes.edu.co';TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-16','YYYY-MM-DD');NULL;231984;'No';'No';
6329179;'mi25@gmail.com';TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');NULL;94465;'Si';'No';
894108;'co1@uniandes.edu.co';TO_DATE('2014-02-06','YYYY-MM-DD');TO_DATE('2014-02-15','YYYY-MM-DD');NULL;33466;'No';'No';
544285;'wifo46@gmail.com';TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');TO_DATE('2013-11-06','YYYY-MM-DD');204650;'No';'Si';
8044083;'fupa83@gmail.com';TO_DATE('2013-11-19','YYYY-MM-DD');TO_DATE('2013-12-03','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');211094;'No';'Si';
8496607;'joja82@gmail.com';TO_DATE('2013-05-09','YYYY-MM-DD');TO_DATE('2013-05-22','YYYY-MM-DD');NULL;235627;'No';'No';
2917917;'du13@gmail.com';TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-13','YYYY-MM-DD');TO_DATE('2014-03-17','YYYY-MM-DD');206052;'No';'Si';
4763454;'vari94@gmail.com';TO_DATE('2013-05-11','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');TO_DATE('2013-05-28','YYYY-MM-DD');181793;'No';'Si';
420974;'xi61@gmail.com';TO_DATE('2013-09-07','YYYY-MM-DD');TO_DATE('2013-09-22','YYYY-MM-DD');TO_DATE('2013-09-25','YYYY-MM-DD');52408;'No';'Si';
6520198;'cu71@yahoo.com';TO_DATE('2013-06-09','YYYY-MM-DD');TO_DATE('2013-06-22','YYYY-MM-DD');NULL;167075;'No';'No';
6005129;'pumo65@yahoo.com';TO_DATE('2014-03-01','YYYY-MM-DD');TO_DATE('2014-03-12','YYYY-MM-DD');NULL;255159;'Si';'No';
4195856;'mo35@uniandes.edu.co';TO_DATE('2014-02-01','YYYY-MM-DD');TO_DATE('2014-02-11','YYYY-MM-DD');NULL;299196;'Si';'No';
6777557;'yepo7@uniandes.edu.co';TO_DATE('2013-04-29','YYYY-MM-DD');TO_DATE('2013-05-09','YYYY-MM-DD');TO_DATE('2013-05-11','YYYY-MM-DD');173533;'No';'Si';
8790203;'ye1@gmail.com';TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-06-29','YYYY-MM-DD');TO_DATE('2013-06-29','YYYY-MM-DD');278064;'No';'Si';
